probe_id,Predicted hits gene ids,Predicted hits gene names,Predicted hits are annotated ortholog
ENSG00000120242|IFNA8|72d82e4,,,
ENSG00000120242|IFNA8|dc5611e,ENSMMUG00000063809,IFNA8,True
ENSG00000120265|PCMT1|44654e0,ENSMMUG00000029462,PCMT1,True
ENSG00000120265|PCMT1|ee11154,ENSMMUG00000029462;ENSMMUG00000059921,PCMT1;,True;True
ENSG00000120265|PCMT1|f47bb32,ENSMMUG00000029462,PCMT1,True
ENSG00000120279|MYCT1|008fe74,,,
ENSG00000120279|MYCT1|43abd1a,ENSMMUG00000019073,MYCT1,True
ENSG00000120279|MYCT1|89cd086,,,
ENSG00000120289|MAGEB4|1c1c066,ENSMMUG00000012774,MAGEB1,False
ENSG00000120289|MAGEB4|2277a6e,,,
ENSG00000120289|MAGEB4|dd2a393,,,
ENSG00000120306|CYSTM1|0b2a2d3,ENSMMUG00000059630,CYSTM1,True
ENSG00000120306|CYSTM1|6ed7753,,,
ENSG00000120306|CYSTM1|9a80375,ENSMMUG00000059630,CYSTM1,True
ENSG00000120324|PCDHB10|13c64f1,,,
ENSG00000120324|PCDHB10|709de34,ENSMMUG00000061532,PCDHB10,True
ENSG00000120324|PCDHB10|99f5c7c,ENSMMUG00000061532,PCDHB10,True
ENSG00000120334|CENPL|6c0512f,ENSMMUG00000008572,CENPL,True
ENSG00000120334|CENPL|8648c71,,,
ENSG00000120334|CENPL|87e3cbb,ENSMMUG00000008572,CENPL,True
ENSG00000120451|SNX19|053bc14,,,
ENSG00000120451|SNX19|37e723b,ENSMMUG00000018119,SNX19,True
ENSG00000120451|SNX19|40ab8e0,ENSMMUG00000018119,SNX19,True
ENSG00000120451|SNX19|915f9b6,ENSMMUG00000018119,SNX19,True
ENSG00000120451|SNX19|a36b902,ENSMMUG00000018119,SNX19,True
ENSG00000120451|SNX19|b05c859,ENSMMUG00000018119,SNX19,True
ENSG00000120471|TP53AIP1|0a13d45,ENSMMUG00000062462,nan,False
ENSG00000120471|TP53AIP1|1347900,,,
ENSG00000120471|TP53AIP1|ab75d19,ENSMMUG00000062462,nan,False
ENSG00000120519|SLC10A7|0b7b13a,ENSMMUG00000005522,SLC10A7,True
ENSG00000120519|SLC10A7|312a0db,ENSMMUG00000005522,SLC10A7,True
ENSG00000120519|SLC10A7|c01f6a4,ENSMMUG00000005522,SLC10A7,True
ENSG00000120519|SLC10A7|f76bfe2,,,
ENSG00000120616|EPC1|267e024,ENSMMUG00000012451,EPC1,True
ENSG00000120616|EPC1|6797c0a,ENSMMUG00000012451,EPC1,True
ENSG00000120616|EPC1|7b3d528,ENSMMUG00000050718,nan,False
ENSG00000120616|EPC1|c3665c3,,,
ENSG00000120616|EPC1|c46b241,,,
ENSG00000120616|EPC1|e420628,,,
ENSG00000120669|SOHLH2|360e273,,nan,
ENSG00000120669|SOHLH2|b80b75d,ENSMMUG00000001172,nan,True
ENSG00000120669|SOHLH2|d5d4c5f,,nan,
ENSG00000120675|DNAJC15|0c9ee36,,,
ENSG00000120675|DNAJC15|433aeac,ENSMMUG00000052269,DNAJC15,True
ENSG00000120675|DNAJC15|577b75f,ENSMMUG00000052269,DNAJC15,True
ENSG00000120686|UFM1|231b42c,ENSMMUG00000058145,UFM1,True
ENSG00000120686|UFM1|c02ab55,ENSMMUG00000058145,UFM1,True
ENSG00000120686|UFM1|ee1e666,,,
ENSG00000120697|ALG5|19e1f69,ENSMMUG00000003585,ALG5,True
ENSG00000120697|ALG5|8c59739,ENSMMUG00000003585,ALG5,True
ENSG00000120697|ALG5|9099507,,,
ENSG00000120742|SERP1|3a17cf3,,,
ENSG00000120742|SERP1|7a430ff,ENSMMUG00000054234,SERP1,True
ENSG00000120742|SERP1|d62f6cf,,,
ENSG00000120784|ZFP30|6e98b13,,,
ENSG00000120784|ZFP30|7684402,ENSMMUG00000053870,ZFP30,True
ENSG00000120784|ZFP30|84ed2d8,,,
ENSG00000120820|GLT8D2|16f0a31,ENSMMUG00000021292,GLT8D2,True
ENSG00000120820|GLT8D2|8209338,ENSMMUG00000021292,GLT8D2,True
ENSG00000120820|GLT8D2|88bc0ed,ENSMMUG00000021292,GLT8D2,True
ENSG00000120820|GLT8D2|9a07203,,,
ENSG00000120820|GLT8D2|c24d26f,ENSMMUG00000021292,GLT8D2,True
ENSG00000120860|WASHC3|01db329,ENSMMUG00000046478,WASHC3,True
ENSG00000120860|WASHC3|204a44b,,,
ENSG00000120860|WASHC3|3cf5210,ENSMMUG00000046478,WASHC3,True
ENSG00000120868|APAF1|0aabfed,ENSMMUG00000022404,APAF1,True
ENSG00000120868|APAF1|2aa9c9b,ENSMMUG00000022404,APAF1,True
ENSG00000120868|APAF1|9a38cb4,ENSMMUG00000022404,APAF1,True
ENSG00000120868|APAF1|d110dd4,,nan,
ENSG00000120889|TNFRSF10B|5963bee,ENSMMUG00000048076,TNFRSF10B,True
ENSG00000120889|TNFRSF10B|8f3d7cf,ENSMMUG00000048076,TNFRSF10B,True
ENSG00000120889|TNFRSF10B|baf3e61,,,
ENSG00000120907|ADRA1A|1307cef,ENSMMUG00000023112,ADRA1A,True
ENSG00000120907|ADRA1A|1419d09,,,
ENSG00000120907|ADRA1A|c737853,ENSMMUG00000023112,ADRA1A,True
ENSG00000120937|NPPB|afb42de,,,
ENSG00000120937|NPPB|bf3e2ce,ENSMMUG00000055655,NPPB,True
ENSG00000120937|NPPB|d224048,ENSMMUG00000055655,NPPB,True
ENSG00000120949|TNFRSF8|3cc429c,,,
ENSG00000120949|TNFRSF8|9be85a9,ENSMMUG00000008340,TNFRSF8,True
ENSG00000120949|TNFRSF8|b8d6f1c,ENSMMUG00000008340,TNFRSF8,True
ENSG00000121057|AKAP1|304e995,,,
ENSG00000121057|AKAP1|77a0c61,ENSMMUG00000012644,AKAP1,True
ENSG00000121057|AKAP1|b514d9d,ENSMMUG00000012644,AKAP1,True
ENSG00000121075|TBX4|178374a,,,
ENSG00000121075|TBX4|60a8317,ENSMMUG00000051933,TBX4,True
ENSG00000121075|TBX4|e6255c2,ENSMMUG00000051933,TBX4,True
ENSG00000121210|TMEM131L|35abaad,ENSMMUG00000009001,TMEM131L,True
ENSG00000121210|TMEM131L|813785d,ENSMMUG00000009001,TMEM131L,True
ENSG00000121210|TMEM131L|beac7ac,,,
ENSG00000121270|ABCC11|3e2a59d,,,
ENSG00000121270|ABCC11|4e1f634,,,
ENSG00000121270|ABCC11|c1b96fe,ENSMMUG00000008290,ABCC11,True
ENSG00000121289|CEP89|09fcadd,,,
ENSG00000121289|CEP89|277c250,,,
ENSG00000121289|CEP89|95eccc7,ENSMMUG00000018351,CEP89,True
ENSG00000121289|CEP89|98e191b,,,
ENSG00000121297|TSHZ3|099e3aa,ENSMMUG00000014028,TSHZ3,True
ENSG00000121297|TSHZ3|6c1af30,,,
ENSG00000121297|TSHZ3|6c71eef,,,
ENSG00000121297|TSHZ3|96b0573,,,
ENSG00000121297|TSHZ3|d151ffb,ENSMMUG00000014028,TSHZ3,True
ENSG00000121297|TSHZ3|f6628c8,ENSMMUG00000014028,TSHZ3,True
ENSG00000121310|ECHDC2|3dba66a,ENSMMUG00000004951,ECHDC2,True
ENSG00000121310|ECHDC2|a6238c5,ENSMMUG00000004951,ECHDC2,True
ENSG00000121310|ECHDC2|c796ed4,,,
ENSG00000121381|TAS2R9|5895bf8,ENSMMUG00000054325,TAS2R9,True
ENSG00000121381|TAS2R9|c7412ba,,,
ENSG00000121381|TAS2R9|d6cbab0,ENSMMUG00000054325,TAS2R9,True
ENSG00000121406|ZNF549|19fc81c,ENSMMUG00000006121,ZNF549,True
ENSG00000121406|ZNF549|1fb5072,ENSMMUG00000006121,ZNF549,True
ENSG00000121406|ZNF549|3aab122,,,
ENSG00000121406|ZNF549|5abbb35,ENSMMUG00000006121,ZNF549,True
ENSG00000121413|ZSCAN18|7e39dbe,,,
ENSG00000121413|ZSCAN18|957a7a3,ENSMMUG00000020503,ZSCAN18,True
ENSG00000121413|ZSCAN18|9edea1d,ENSMMUG00000020503,ZSCAN18,True
ENSG00000121413|ZSCAN18|b8e15a5,,,
ENSG00000121413|ZSCAN18|d8cf8b4,ENSMMUG00000020503,ZSCAN18,True
ENSG00000121413|ZSCAN18|f47971a,,,
ENSG00000121417|ZNF211|2825f4e,ENSMMUG00000005333,,False
ENSG00000121417|ZNF211|34ab826,,nan,
ENSG00000121417|ZNF211|fb3c40e,ENSMMUG00000005333,,False
ENSG00000121440|PDZRN3|22845f8,ENSMMUG00000012661,PDZRN3,True
ENSG00000121440|PDZRN3|389a1dd,,,
ENSG00000121440|PDZRN3|4379a4f,,,
ENSG00000121440|PDZRN3|54e4373,,,
ENSG00000121440|PDZRN3|81b8ae6,ENSMMUG00000012661,PDZRN3,True
ENSG00000121440|PDZRN3|86e4d2d,ENSMMUG00000012661,PDZRN3,True
ENSG00000121481|RNF2|3dafaf3,,,
ENSG00000121481|RNF2|956aad6,ENSMMUG00000013878,RNF2,True
ENSG00000121481|RNF2|e511641,ENSMMUG00000013878,RNF2,True
ENSG00000121552|CSTA|14c882f,,,
ENSG00000121552|CSTA|2fc9b08,,,
ENSG00000121552|CSTA|60f07bd,ENSMMUG00000056258,CSTA,True
ENSG00000121552|CSTA|ee79807,ENSMMUG00000056258,CSTA,True
ENSG00000121570|DPPA4|9d63f76,ENSMMUG00000016901,DPPA4,True
ENSG00000121570|DPPA4|fc381b5,,,
ENSG00000121578|B4GALT4|33e7317,ENSMMUG00000062606;ENSMMUG00000003592,;B4GALT4,True;True
ENSG00000121578|B4GALT4|78e9590,,,
ENSG00000121578|B4GALT4|7aa230c,ENSMMUG00000062606;ENSMMUG00000003592,;B4GALT4,True;True
ENSG00000121644|DESI2|14fa2ab,,,
ENSG00000121644|DESI2|90d0202,ENSMMUG00000022310,DESI2,True
ENSG00000121644|DESI2|f3993ba,ENSMMUG00000022310,DESI2,True
ENSG00000121716|PILRB|002d79c,ENSMMUG00000047872,PVRIG,False
ENSG00000121716|PILRB|4db3a77,ENSMMUG00000047872,PVRIG,False
ENSG00000121716|PILRB|c016842,,,
ENSG00000121743|GJA3|58afafa,ENSMMUG00000052705,GJA3,True
ENSG00000121743|GJA3|6b12a93,ENSMMUG00000052705,GJA3,True
ENSG00000121743|GJA3|cd63ea7,,,
ENSG00000121749|TBC1D15|0682d23,ENSMMUG00000007727,TBC1D15,True
ENSG00000121749|TBC1D15|af2e798,,,
ENSG00000121749|TBC1D15|b2cc309,,,
ENSG00000121769|FABP3|2fc07ee,ENSMMUG00000064353,FABP3,True
ENSG00000121769|FABP3|b610e1a,ENSMMUG00000064353,FABP3,True
ENSG00000121769|FABP3|e4f8f1f,,,
ENSG00000121858|TNFSF10|7cd5b4e,,,
ENSG00000121858|TNFSF10|e7a1d87,,,
ENSG00000121858|TNFSF10|f8366eb,ENSMMUG00000019302,TNFSF10,True
ENSG00000121895|TMEM156|6bd9371,,,
ENSG00000121895|TMEM156|a6eddf3,ENSMMUG00000002419,TMEM156,True
ENSG00000121895|TMEM156|caee7a5,ENSMMUG00000002419,TMEM156,True
ENSG00000121897|LIAS|1285494,,,
ENSG00000121897|LIAS|27f4624,,,
ENSG00000121897|LIAS|3cec2d2,ENSMMUG00000013851,LIAS,True
ENSG00000121897|LIAS|f23d9fa,ENSMMUG00000013851,LIAS,True
ENSG00000121904|CSMD2|0d4ca04,,,
ENSG00000121904|CSMD2|27b62cb,,,
ENSG00000121904|CSMD2|41b03c1,ENSMMUG00000002741,CSMD2,True
ENSG00000121904|CSMD2|4344d20,,,
ENSG00000121904|CSMD2|9fdb495,,,
ENSG00000121904|CSMD2|f4d7408,ENSMMUG00000002741,CSMD2,True
ENSG00000121905|HPCA|a8665de,ENSMMUG00000017302,HPCA,True
ENSG00000121905|HPCA|bdc2e8c,ENSMMUG00000017302,HPCA,True
ENSG00000121905|HPCA|c108d62,,,
ENSG00000121931|LRIF1|22e7037,,,
ENSG00000121931|LRIF1|5011f36,ENSMMUG00000000812,LRIF1,True
ENSG00000121931|LRIF1|cb1f083,ENSMMUG00000000812,LRIF1,True
ENSG00000121940|CLCC1|196088a,ENSMMUG00000000390,CLCC1,True
ENSG00000121940|CLCC1|64088ec,ENSMMUG00000000390,CLCC1,True
ENSG00000121940|CLCC1|9e0aedf,,,
ENSG00000121940|CLCC1|ac01734,ENSMMUG00000000390,CLCC1,True
ENSG00000121957|GPSM2|937ea7a,ENSMMUG00000010161,GPSM2,True
ENSG00000121957|GPSM2|bc5fff5,,,
ENSG00000121957|GPSM2|ea0b99a,ENSMMUG00000010161,GPSM2,True
ENSG00000122025|FLT3|26e7571,ENSMMUG00000016139,FLT3,True
ENSG00000122025|FLT3|71cfb12,,,
ENSG00000122025|FLT3|a9d7957,ENSMMUG00000016139,FLT3,True
ENSG00000122033|MTIF3|009f20e,ENSMMUG00000009030,MTIF3,True
ENSG00000122033|MTIF3|3877b56,,,
ENSG00000122033|MTIF3|abf3231,ENSMMUG00000009030,MTIF3,True
ENSG00000122068|FYTTD1|5e2afc2,ENSMMUG00000048439,FYTTD1,True
ENSG00000122068|FYTTD1|9300195,ENSMMUG00000048439,FYTTD1,True
ENSG00000122068|FYTTD1|e083ff3,,,
ENSG00000122085|MTERF4|377409d,ENSMMUG00000006835,MTERF4,True
ENSG00000122085|MTERF4|520848a,,,
ENSG00000122085|MTERF4|535d26c,,,
ENSG00000122085|MTERF4|7558824,ENSMMUG00000006835,MTERF4,True
ENSG00000122085|MTERF4|e5f5930,ENSMMUG00000006835,MTERF4,True
ENSG00000122085|MTERF4|f59cc2f,ENSMMUG00000006835,MTERF4,True
ENSG00000122194|PLG|3608646,,,
ENSG00000122194|PLG|63566a1,ENSMMUG00000016945,PLG,True
ENSG00000122203|KIAA1191|2613bf8,,,
ENSG00000122203|KIAA1191|488a5a6,ENSMMUG00000003921,KIAA1191,True
ENSG00000122203|KIAA1191|b80601a,ENSMMUG00000003921,KIAA1191,True
ENSG00000122223|CD244|7e1450f,ENSMMUG00000017333,CD244,True
ENSG00000122223|CD244|945149c,,,
ENSG00000122223|CD244|fe3cd06,,,
ENSG00000122257|RBBP6|7ab834d,ENSMMUG00000015908,RBBP6,True
ENSG00000122257|RBBP6|80616e9,ENSMMUG00000015908,RBBP6,True
ENSG00000122257|RBBP6|8d0088e,,,
ENSG00000122257|RBBP6|dd813b2,ENSMMUG00000015908,RBBP6,True
ENSG00000122299|ZC3H7A|2cb1c94,,,
ENSG00000122299|ZC3H7A|42c813c,ENSMMUG00000011242,ZC3H7A,True
ENSG00000122299|ZC3H7A|d6de7fa,ENSMMUG00000011242,ZC3H7A,True
ENSG00000122304|PRM2|1f14a99,ENSMMUG00000010953,PRM2,True
ENSG00000122304|PRM2|3d4e711,,,
ENSG00000122304|PRM2|ef9078a,,,
ENSG00000122376|SHLD2|3915beb,,,
ENSG00000122376|SHLD2|3b5a261,ENSMMUG00000013439,SHLD2,True
ENSG00000122376|SHLD2|fe2a56c,,,
ENSG00000122390|NAA60|13381e9,,,
ENSG00000122390|NAA60|5a06ab3,ENSMMUG00000049639;ENSMMUG00000018711,;NAA60,True;True
ENSG00000122390|NAA60|6647f9c,,,
ENSG00000122390|NAA60|a30a5b1,ENSMMUG00000018711,NAA60,True
ENSG00000122484|RPAP2|2d6aade,ENSMMUG00000010096,RPAP2,True
ENSG00000122484|RPAP2|5edf7d2,,,
ENSG00000122484|RPAP2|675d667,ENSMMUG00000010096,RPAP2,True
ENSG00000122507|BBS9|4ef79ab,ENSMMUG00000002886,BBS9,True
ENSG00000122507|BBS9|a3a7668,,,
ENSG00000122507|BBS9|f342a19,ENSMMUG00000002886,BBS9,True
ENSG00000122515|ZMIZ2|573ef90,,,
ENSG00000122515|ZMIZ2|8e550a4,ENSMMUG00000002652,ZMIZ2,True
ENSG00000122515|ZMIZ2|e1c97ae,ENSMMUG00000002652,ZMIZ2,True
ENSG00000122545|SEPTIN7|824a2e9,ENSMMUG00000056779,nan,False
ENSG00000122545|SEPTIN7|ca0123c,,,
ENSG00000122550|KLHL7|22a2c90,,,
ENSG00000122550|KLHL7|2960294,ENSMMUG00000001562,KLHL7,True
ENSG00000122550|KLHL7|33c76d4,ENSMMUG00000001562,KLHL7,True
ENSG00000122550|KLHL7|f497917,ENSMMUG00000001562,KLHL7,True
ENSG00000122643|NT5C3A|39c4dbc,ENSMMUG00000011695,NT5C3A,True
ENSG00000122643|NT5C3A|e9d1c09,,,
ENSG00000122644|ARL4A|04ed487,ENSMMUG00000010846,ARL4A,True
ENSG00000122644|ARL4A|1a215c1,,,
ENSG00000122692|SMU1|2300b1c,,,
ENSG00000122692|SMU1|9c0ae79,,,
ENSG00000122692|SMU1|ede43c8,ENSMMUG00000002088,SMU1,True
ENSG00000122694|GLIPR2|74dc154,,,
ENSG00000122694|GLIPR2|898ff79,ENSMMUG00000010213,GLIPR2,True
ENSG00000122694|GLIPR2|d1022ba,ENSMMUG00000010213,GLIPR2,True
ENSG00000122696|SLC25A51|23a5fac,ENSMMUG00000052842,SLC25A51,True
ENSG00000122696|SLC25A51|3680f57,,,
ENSG00000122711|SPINK4|6debe60,ENSMMUG00000020146,SPINK4,True
ENSG00000122711|SPINK4|b7aa7f3,ENSMMUG00000020146,SPINK4,True
ENSG00000122711|SPINK4|df8580d,,,
ENSG00000122728|TAF1L|1f0db39,,,
ENSG00000122728|TAF1L|9f807e9,,,
ENSG00000122728|TAF1L|adeadb1,ENSMMUG00000007965;ENSMMUG00000005663,TAF1L;TAF1,True;True
ENSG00000122824|NUDT10|29bdce5,ENSMMUG00000046256;ENSMMUG00000043712,NUDT10;NUDT11,True;True
ENSG00000122824|NUDT10|f27e723,,,
ENSG00000122824|NUDT10|f8e5e30,,,
ENSG00000122852|SFTPA1|1082416,ENSMMUG00000057196,,True
ENSG00000122852|SFTPA1|37d6456,ENSMMUG00000057196;ENSMMUG00000047229,;SFTPA1,True;True
ENSG00000122852|SFTPA1|92772cd,,,
ENSG00000122862|SRGN|3fd73f6,ENSMMUG00000037735,SRGN,True
ENSG00000122862|SRGN|884d116,ENSMMUG00000037735,SRGN,True
ENSG00000122862|SRGN|e763c45,,,
ENSG00000122966|CIT|6c2e0f2,ENSMMUG00000019861,CIT,True
ENSG00000122966|CIT|beca71a,ENSMMUG00000019861,CIT,True
ENSG00000122966|CIT|d5947c0,,,
ENSG00000123143|PKN1|115f791,,,
ENSG00000123143|PKN1|759026a,ENSMMUG00000005727,PKN1,True
ENSG00000123143|PKN1|f73bf34,ENSMMUG00000005727,PKN1,True
ENSG00000123165|ACTRT1|15cb4c2,ENSMMUG00000019612,ACTRT1,True
ENSG00000123165|ACTRT1|3f27b56,ENSMMUG00000019612,ACTRT1,True
ENSG00000123165|ACTRT1|b8e7dfc,,,
ENSG00000123171|CCDC70|3701d88,ENSMMUG00000004543,CCDC70,True
ENSG00000123171|CCDC70|5b7d016,,,
ENSG00000123171|CCDC70|7be5c12,ENSMMUG00000004543,CCDC70,True
ENSG00000123352|SPATS2|24b3ca0,,,
ENSG00000123352|SPATS2|74fe600,ENSMMUG00000003762,SPATS2,True
ENSG00000123352|SPATS2|c42cf87,,,
ENSG00000123352|SPATS2|ed7e50e,,,
ENSG00000123427|EEF1AKMT3|29fa242,ENSMMUG00000005893,TSFM,False
ENSG00000123427|EEF1AKMT3|377b11b,,,
ENSG00000123427|EEF1AKMT3|a3079b6,ENSMMUG00000005893,TSFM,False
ENSG00000123427|EEF1AKMT3|c13d056,ENSMMUG00000005893,TSFM,False
ENSG00000123453|SARDH|000ef0f,,,
ENSG00000123453|SARDH|033fcc8,ENSMMUG00000017210,SARDH,True
ENSG00000123453|SARDH|7d617f1,ENSMMUG00000017210,SARDH,True
ENSG00000123453|SARDH|830da9d,ENSMMUG00000017210,SARDH,True
ENSG00000123453|SARDH|a1f5b18,ENSMMUG00000017210,SARDH,True
ENSG00000123453|SARDH|e82e997,ENSMMUG00000017210,SARDH,True
ENSG00000123454|DBH|05f7c24,ENSMMUG00000017207,DBH,True
ENSG00000123454|DBH|aa0c5f0,,,
ENSG00000123454|DBH|cc20893,ENSMMUG00000017207,DBH,True
ENSG00000123472|ATPAF1|1e1cc98,ENSMMUG00000056620;ENSMMUG00000004863,;ATPAF1,True;True
ENSG00000123472|ATPAF1|1f9036c,ENSMMUG00000004863,ATPAF1,True
ENSG00000123472|ATPAF1|2619d11,ENSMMUG00000056620;ENSMMUG00000004863,;ATPAF1,True;True
ENSG00000123485|HJURP|415c2fa,,,
ENSG00000123485|HJURP|63fb955,ENSMMUG00000021221,HJURP,True
ENSG00000123485|HJURP|c28235f,ENSMMUG00000021221,HJURP,True
ENSG00000123496|IL13RA2|69bd5c0,ENSMMUG00000022224,IL13RA2,True
ENSG00000123496|IL13RA2|6f652a2,,,
ENSG00000123496|IL13RA2|df78e2c,ENSMMUG00000022224,IL13RA2,True
ENSG00000123572|NRK|3ee6d40,ENSMMUG00000011601,NRK,True
ENSG00000123572|NRK|641a6d6,ENSMMUG00000011601,NRK,True
ENSG00000123572|NRK|8668637,,,
ENSG00000123572|NRK|ac1f081,ENSMMUG00000011601,NRK,True
ENSG00000123572|NRK|b13ee79,ENSMMUG00000011601,NRK,True
ENSG00000123572|NRK|fe519eb,ENSMMUG00000011601,NRK,True
ENSG00000123576|ESX1|1f688d9,ENSMMUG00000063653,ESX1,True
ENSG00000123576|ESX1|5cbef3f,ENSMMUG00000063653,ESX1,True
ENSG00000123576|ESX1|ad1ced5,,,
ENSG00000123600|METTL8|25c0ac7,,,
ENSG00000123600|METTL8|936e310,ENSMMUG00000054176,METTL8,True
ENSG00000123609|NMI|9107c4a,ENSMMUG00000017781,NMI,True
ENSG00000123609|NMI|9b0a1d0,,,
ENSG00000123609|NMI|aac32a6,ENSMMUG00000017781,NMI,True
ENSG00000123739|PLA2G12A|03388e3,ENSMMUG00000021226;ENSMMUG00000008174,;CASP6,False;False
ENSG00000123739|PLA2G12A|0a25067,,,
ENSG00000123739|PLA2G12A|f375279,ENSMMUG00000008174,CASP6,False
ENSG00000123815|COQ8B|22f68e3,ENSMMUG00000004228;ENSMMUG00000004227,COQ8B;NUMBL,True;True
ENSG00000123815|COQ8B|32fa9b3,ENSMMUG00000004228,COQ8B,True
ENSG00000123815|COQ8B|5f9cc2b,ENSMMUG00000004228,COQ8B,True
ENSG00000123838|C4BPA|2ca7aca,,,
ENSG00000123838|C4BPA|63e6efb,ENSMMUG00000013738,C4BPA,True
ENSG00000123838|C4BPA|8e1801d,ENSMMUG00000013738,C4BPA,True
ENSG00000123843|C4BPB|b726aba,,,
ENSG00000123843|C4BPB|c4b5c2d,ENSMMUG00000022168,C4BPB,True
ENSG00000123843|C4BPB|f4b9b7b,ENSMMUG00000022168,C4BPB,True
ENSG00000124003|MOGAT1|0605fb6,,,
ENSG00000124003|MOGAT1|2b963ab,ENSMMUG00000015649,MOGAT1,True
ENSG00000124003|MOGAT1|8630d08,,,
ENSG00000124098|FAM210B|4c08f12,,,
ENSG00000124098|FAM210B|7528bf7,ENSMMUG00000061353,FAM210B,True
ENSG00000124098|FAM210B|e6b6976,ENSMMUG00000061353,FAM210B,True
ENSG00000124107|SLPI|55fa3d2,,,
ENSG00000124107|SLPI|98dd416,ENSMMUG00000050091,SLPI,True
ENSG00000124107|SLPI|bbc7bc0,,,
ENSG00000124126|PREX1|adb7583,,,
ENSG00000124126|PREX1|b0b6159,ENSMMUG00000015072,PREX1,True
ENSG00000124126|PREX1|c27bb52,ENSMMUG00000015072,PREX1,True
ENSG00000124145|SDC4|ae2a8ce,ENSMMUG00000048424,SDC4,True
ENSG00000124145|SDC4|db38da8,ENSMMUG00000048424,SDC4,True
ENSG00000124145|SDC4|f91e5e0,,,
ENSG00000124157|SEMG2|91970cd,,,
ENSG00000124157|SEMG2|b987de4,ENSMMUG00000017560,SEMG2,True
ENSG00000124157|SEMG2|fcd0961,,,
ENSG00000124164|VAPB|41edcf9,ENSMMUG00000052716;ENSMMUG00000063760,;VAPB,True;True
ENSG00000124164|VAPB|7771ea7,ENSMMUG00000063760,VAPB,True
ENSG00000124164|VAPB|adb19cc,,,
ENSG00000124177|CHD6|1d3df3a,ENSMMUG00000020458,CHD6,True
ENSG00000124177|CHD6|2b23c25,ENSMMUG00000020458,CHD6,True
ENSG00000124177|CHD6|378c87b,ENSMMUG00000020458,CHD6,True
ENSG00000124177|CHD6|be04023,,,
ENSG00000124212|PTGIS|11f49f1,,,
ENSG00000124212|PTGIS|6232041,ENSMMUG00000021692,PTGIS,True
ENSG00000124212|PTGIS|f9e7bdc,ENSMMUG00000021692,PTGIS,True
ENSG00000124215|CDH26|2055e04,ENSMMUG00000008123,CDH26,True
ENSG00000124215|CDH26|9646db6,,,
ENSG00000124215|CDH26|e10f622,ENSMMUG00000008123,CDH26,True
ENSG00000124217|MOCS3|1ac7a08,ENSMMUG00000002758;ENSMMUG00000042895,MOCS3;SYT16,True;True
ENSG00000124217|MOCS3|58f23cc,ENSMMUG00000002758,MOCS3,True
ENSG00000124217|MOCS3|afa1588,,,
ENSG00000124227|ANKRD60|0e2866c,ENSMMUG00000019946,ANKRD60,True
ENSG00000124227|ANKRD60|41974fb,,,
ENSG00000124227|ANKRD60|9f0da2d,ENSMMUG00000019946,ANKRD60,True
ENSG00000124232|RBPJL|71257d0,,,
ENSG00000124232|RBPJL|8dea9ef,ENSMMUG00000003404,RBPJL,True
ENSG00000124232|RBPJL|e3cc18a,ENSMMUG00000003404,RBPJL,True
ENSG00000124233|SEMG1|216e08a,ENSMMUG00000062738,nan,False
ENSG00000124233|SEMG1|5a7d07a,,,
ENSG00000124233|SEMG1|8c0829e,,nan,
ENSG00000124253|PCK1|205cbe6,ENSMMUG00000022586,PCK1,True
ENSG00000124253|PCK1|55e6c79,,,
ENSG00000124253|PCK1|cc7b2e0,ENSMMUG00000022586;ENSMMUG00000050216,PCK1;,True;True
ENSG00000124260|MAGEA10|0ad9fd1,,,
ENSG00000124260|MAGEA10|3ef2218,,,
ENSG00000124260|MAGEA10|a6b06c0,ENSMMUG00000063217,MAGEA10,True
ENSG00000124279|FASTKD3|1ef2459,ENSMMUG00000018746,FASTKD3,True
ENSG00000124279|FASTKD3|34aeeb4,ENSMMUG00000018746,FASTKD3,True
ENSG00000124279|FASTKD3|6dd318d,,,
ENSG00000124299|PEPD|915e38c,,,
ENSG00000124299|PEPD|a37e850,ENSMMUG00000006128,PEPD,True
ENSG00000124299|PEPD|b88754e,,,
ENSG00000124313|IQSEC2|066c27e,ENSMMUG00000020555,IQSEC2,True
ENSG00000124313|IQSEC2|4360cce,,,
ENSG00000124313|IQSEC2|5f6db60,ENSMMUG00000020555,IQSEC2,True
ENSG00000124313|IQSEC2|66068d6,,,
ENSG00000124313|IQSEC2|8313e24,ENSMMUG00000050146,nan,False
ENSG00000124313|IQSEC2|ebdc0ff,,,
ENSG00000124313|IQSEC2|f4fca82,ENSMMUG00000020555,IQSEC2,True
ENSG00000124334|IL9R|03ef7b4,,,
ENSG00000124334|IL9R|5dd11a1,ENSMMUG00000002016,IL9R,True
ENSG00000124334|IL9R|d59bcd5,,,
ENSG00000124343|XG|141d49a,ENSMMUG00000018688,XG,True
ENSG00000124343|XG|21a7a02,,,
ENSG00000124343|XG|37b4d70,ENSMMUG00000018688,XG,True
ENSG00000124370|MCEE|0742076,ENSMMUG00000058328,,False
ENSG00000124370|MCEE|6a10afa,ENSMMUG00000008396;ENSMMUG00000058328,;,True;False
ENSG00000124370|MCEE|fe9a2c9,ENSMMUG00000008396;ENSMMUG00000058328,;,True;False
ENSG00000124383|MPHOSPH10|198ad31,ENSMMUG00000008397,MPHOSPH10,True
ENSG00000124383|MPHOSPH10|473ce19,,,
