probe_id,Predicted hit gene id,Predicted hit gene name,Predicted hit is annotated ortholog
ENSG00000099875|MKNK2|af05bea,ENSMMUG00000011265,MKNK2,True
ENSG00000099875|MKNK2|d288d1c,ENSMMUG00000011265,MKNK2,True
ENSG00000099889|ARVCF|3d12168,ENSMMUG00000017153,ARVCF,True
ENSG00000099889|ARVCF|56bd58d,ENSMMUG00000017153,ARVCF,True
ENSG00000099889|ARVCF|dc4ec86,ENSMMUG00000017153,ARVCF,True
ENSG00000099899|TRMT2A|2772be2,ENSMMUG00000020099,TRMT2A,True
ENSG00000099899|TRMT2A|70c440a,ENSMMUG00000020099,TRMT2A,True
ENSG00000099899|TRMT2A|c280c6b,ENSMMUG00000020099,TRMT2A,True
ENSG00000099904|ZDHHC8|4444577,ENSMMUG00000020101,ZDHHC8,True
ENSG00000099904|ZDHHC8|4670f12,ENSMMUG00000020101,ZDHHC8,True
ENSG00000099904|ZDHHC8|d28325f,ENSMMUG00000020101,ZDHHC8,True
ENSG00000099917|MED15|5027ac9,ENSMMUG00000023263,MED15,True
ENSG00000099917|MED15|ab6a25c,ENSMMUG00000023263,MED15,True
ENSG00000099917|MED15|bb52768,ENSMMUG00000023263,MED15,True
ENSG00000099937|SERPIND1|972b566,ENSMMUG00000022169,SERPIND1,True
ENSG00000099937|SERPIND1|b938e1c,ENSMMUG00000022169,SERPIND1,True
ENSG00000099937|SERPIND1|cc6dea2,ENSMMUG00000022169,SERPIND1,True
ENSG00000099949|LZTR1|4dbdeb9,ENSMMUG00000020482,LZTR1,True
ENSG00000099949|LZTR1|70e433b,ENSMMUG00000020482,LZTR1,True
ENSG00000099949|LZTR1|caac126,ENSMMUG00000020482,LZTR1,True
ENSG00000099953|MMP11|3641d6a,ENSMMUG00000009097,MMP11,True
ENSG00000099953|MMP11|63992f1,ENSMMUG00000009097,MMP11,True
ENSG00000099953|MMP11|99726f1,ENSMMUG00000009097,MMP11,True
ENSG00000099954|CECR2|3424562,ENSMMUG00000006731,CECR2,True
ENSG00000099954|CECR2|c2cdf4c,ENSMMUG00000006731,CECR2,True
ENSG00000099956|SMARCB1|5e12ab2,ENSMMUG00000009098,SMARCB1,True
ENSG00000099956|SMARCB1|b3eb4cc,ENSMMUG00000009098,SMARCB1,True
ENSG00000099956|SMARCB1|db420ff,ENSMMUG00000009098,SMARCB1,True
ENSG00000099957|P2RX6|0a696dc,ENSMMUG00000020476,P2RX6,True
ENSG00000099957|P2RX6|627841b,ENSMMUG00000020476,P2RX6,True
ENSG00000099957|P2RX6|9a3a4f2,ENSMMUG00000020476,P2RX6,True
ENSG00000099958|DERL3|6639d2a,ENSMMUG00000009101,DERL3,True
ENSG00000099958|DERL3|cd77b54,ENSMMUG00000009101,DERL3,True
ENSG00000099958|DERL3|eeef623,ENSMMUG00000009101,DERL3,True
ENSG00000099960|SLC7A4|17f2daf,ENSMMUG00000063154,SLC7A4,True
ENSG00000099960|SLC7A4|b905799,ENSMMUG00000063154,SLC7A4,True
ENSG00000099960|SLC7A4|c6aff9f,ENSMMUG00000063154,SLC7A4,True
ENSG00000099977|DDT|0f3ac52,ENSMMUG00000004552,DDT,True
ENSG00000099977|DDT|4606a5a,ENSMMUG00000004552,DDT,True
ENSG00000099977|DDT|d47c564,ENSMMUG00000004552,DDT,True
ENSG00000099977|DDT|e080a93,ENSMMUG00000004552,DDT,True
ENSG00000099985|OSM|30b0b7f,ENSMMUG00000005545,OSM,True
ENSG00000099985|OSM|624d406,ENSMMUG00000005545,OSM,True
ENSG00000099985|OSM|a7e55ab,ENSMMUG00000005545,OSM,True
ENSG00000099991|CABIN1|5b24dd1,ENSMMUG00000020992,CABIN1,True
ENSG00000099991|CABIN1|9844c75,ENSMMUG00000020992,CABIN1,True
ENSG00000099991|CABIN1|a6358ba,ENSMMUG00000020992,CABIN1,True
ENSG00000099992|TBC1D10A|3d65f33,ENSMMUG00000005553,,True
ENSG00000099992|TBC1D10A|6a184e2,ENSMMUG00000005553,nan,True
ENSG00000099992|TBC1D10A|de072d0,ENSMMUG00000005553,,True
ENSG00000099994|SUSD2|294c1ff,ENSMMUG00000020994,SUSD2,True
ENSG00000099994|SUSD2|5093b65,ENSMMUG00000020994,SUSD2,True
ENSG00000099994|SUSD2|b22c333,ENSMMUG00000020994,SUSD2,True
ENSG00000099995|SF3A1|70637a0,ENSMMUG00000005547,SF3A1,True
ENSG00000099998|GGT5|0021f11,ENSMMUG00000005980,GGT5,True
ENSG00000099998|GGT5|4d9b27a,ENSMMUG00000005980,GGT5,True
ENSG00000099998|GGT5|94a7127,ENSMMUG00000005980,GGT5,True
ENSG00000100003|SEC14L2|9af3df3,ENSMMUG00000013404,SEC14L2,True
ENSG00000100003|SEC14L2|a4d5688,ENSMMUG00000013404,SEC14L2,True
ENSG00000100003|SEC14L2|b9be66f,ENSMMUG00000013404,SEC14L2,True
ENSG00000100012|SEC14L3|892312b,ENSMMUG00000019374,SEC14L3,True
ENSG00000100012|SEC14L3|a24234b,ENSMMUG00000019374,SEC14L3,True
ENSG00000100012|SEC14L3|ce1809a,ENSMMUG00000019374,SEC14L3,True
ENSG00000100014|SPECC1L|0a3a05b,ENSMMUG00000008516,SPECC1L,True
ENSG00000100014|SPECC1L|7a6a177,ENSMMUG00000008516,SPECC1L,True
ENSG00000100014|SPECC1L|a14603b,ENSMMUG00000008516,SPECC1L,True
ENSG00000100023|PPIL2|1fc9ac3,ENSMMUG00000018531,PPIL2,True
ENSG00000100023|PPIL2|7b15fb5,ENSMMUG00000018531,PPIL2,True
ENSG00000100023|PPIL2|b95b9a9,ENSMMUG00000018531,PPIL2,True
ENSG00000100024|UPB1|3528a0a,ENSMMUG00000000262,UPB1,True
ENSG00000100024|UPB1|5e90c58,ENSMMUG00000000262,UPB1,True
ENSG00000100024|UPB1|cfe6e93,ENSMMUG00000000262,UPB1,True
ENSG00000100030|MAPK1|9512e77,ENSMMUG00000012524,MAPK1,True
ENSG00000100030|MAPK1|bf5e978,ENSMMUG00000012524,MAPK1,True
ENSG00000100030|MAPK1|f0f0a1c,ENSMMUG00000012524,MAPK1,True
ENSG00000100034|PPM1F|03d17e4,ENSMMUG00000005527,PPM1F,True
ENSG00000100034|PPM1F|33239c6,ENSMMUG00000005527,PPM1F,True
ENSG00000100034|PPM1F|3f48e10,ENSMMUG00000005527,PPM1F,True
ENSG00000100036|SLC35E4|455fdfd,ENSMMUG00000019804,SLC35E4,True
ENSG00000100036|SLC35E4|6bcf262,ENSMMUG00000019804,SLC35E4,True
ENSG00000100036|SLC35E4|e064494,ENSMMUG00000019804,SLC35E4,True
ENSG00000100038|TOP3B|513de6d,ENSMMUG00000014487,TOP3B,True
ENSG00000100038|TOP3B|54ab52a,ENSMMUG00000014487,TOP3B,True
ENSG00000100038|TOP3B|e22146a,ENSMMUG00000014487,TOP3B,True
ENSG00000100053|CRYBB3|3bcdc14,ENSMMUG00000006852,CRYBB3,True
ENSG00000100053|CRYBB3|ca1ef04,ENSMMUG00000006852,CRYBB3,True
ENSG00000100053|CRYBB3|e8d7181,ENSMMUG00000006852,CRYBB3,True
ENSG00000100055|CYTH4|03b4696,ENSMMUG00000018855,CYTH4,True
ENSG00000100055|CYTH4|495080e,ENSMMUG00000018855,CYTH4,True
ENSG00000100055|CYTH4|7517592,ENSMMUG00000018855,CYTH4,True
ENSG00000100056|ESS2|768c81c,ENSMMUG00000017384,ESS2,True
ENSG00000100056|ESS2|9ff84cc,ENSMMUG00000017384,ESS2,True
ENSG00000100056|ESS2|e6a5a8c,ENSMMUG00000017384,ESS2,True
ENSG00000100065|CARD10|b17fb14,ENSMMUG00000003007,CARD10,True
ENSG00000100065|CARD10|d2b3de8,ENSMMUG00000003007,CARD10,True
ENSG00000100065|CARD10|e5ad5b5,ENSMMUG00000003007,CARD10,True
ENSG00000100077|GRK3|02644d5,ENSMMUG00000023790,GRK3,True
ENSG00000100077|GRK3|1c7991c,ENSMMUG00000023790,GRK3,True
ENSG00000100077|GRK3|e101935,ENSMMUG00000023790,GRK3,True
ENSG00000100078|PLA2G3|122626a,ENSMMUG00000050471,PLA2G3,True
ENSG00000100078|PLA2G3|8e215e9,ENSMMUG00000050471,PLA2G3,True
ENSG00000100078|PLA2G3|f06183c,ENSMMUG00000050471,PLA2G3,True
ENSG00000100083|GGA1|4a5f686,ENSMMUG00000003853,GGA1,True
ENSG00000100083|GGA1|7555d1a,ENSMMUG00000003853,GGA1,True
ENSG00000100083|GGA1|dd91a08,ENSMMUG00000003853,GGA1,True
ENSG00000100092|SH3BP1|45b6754,ENSMMUG00000003854,SH3BP1,True
ENSG00000100092|SH3BP1|7e3df47,ENSMMUG00000003854,SH3BP1,True
ENSG00000100092|SH3BP1|e30406b,ENSMMUG00000003854,SH3BP1,True
ENSG00000100095|SEZ6L|2e749bb,ENSMMUG00000016052,SEZ6L,True
ENSG00000100095|SEZ6L|3dd543c,ENSMMUG00000016052,SEZ6L,True
ENSG00000100095|SEZ6L|fb58a01,ENSMMUG00000016052,SEZ6L,True
ENSG00000100100|PIK3IP1|57a8ac5,ENSMMUG00000019661,PIK3IP1,True
ENSG00000100100|PIK3IP1|ae5983a,ENSMMUG00000019661,PIK3IP1,True
ENSG00000100100|PIK3IP1|c2e75a0,ENSMMUG00000019661,PIK3IP1,True
ENSG00000100104|SRRD|1beab40,ENSMMUG00000023443,SRRD,True
ENSG00000100104|SRRD|8a94c08,ENSMMUG00000023443,SRRD,True
ENSG00000100104|SRRD|d489cb8,ENSMMUG00000023443,SRRD,True
ENSG00000100105|PATZ1|635a576,ENSMMUG00000013911,PATZ1,True
ENSG00000100105|PATZ1|7c353c0,ENSMMUG00000013911,PATZ1,True
ENSG00000100105|PATZ1|deca675,ENSMMUG00000013911,PATZ1,True
ENSG00000100106|TRIOBP|1d57640,ENSMMUG00000005991,TRIOBP,True
ENSG00000100106|TRIOBP|b8a64c3,ENSMMUG00000005991,TRIOBP,True
ENSG00000100106|TRIOBP|c6d727b,ENSMMUG00000005991,TRIOBP,True
ENSG00000100109|TFIP11|7ecb68b,ENSMMUG00000023446,TFIP11,True
ENSG00000100109|TFIP11|b624879,ENSMMUG00000023446,TFIP11,True
ENSG00000100109|TFIP11|ee30484,ENSMMUG00000023446,TFIP11,True
ENSG00000100116|GCAT|0b52bc2,ENSMMUG00000015258,GCAT,True
ENSG00000100116|GCAT|323be2e,ENSMMUG00000015258,GCAT,True
ENSG00000100116|GCAT|ebf4548,ENSMMUG00000015258,GCAT,True
ENSG00000100124|ANKRD54|1cae79b,ENSMMUG00000015254,ANKRD54,True
ENSG00000100124|ANKRD54|37f3cc0,ENSMMUG00000015254,ANKRD54,True
ENSG00000100124|ANKRD54|ab72780,ENSMMUG00000015254,ANKRD54,True
ENSG00000100129|EIF3L|2e7cc90,ENSMMUG00000019785,EIF3L,True
ENSG00000100139|MICALL1|2dddad8,ENSMMUG00000039143,MICALL1,True
ENSG00000100139|MICALL1|3bc0673,ENSMMUG00000039143,MICALL1,True
ENSG00000100139|MICALL1|45a334f,ENSMMUG00000039143,MICALL1,True
ENSG00000100146|SOX10|1f20eb0,ENSMMUG00000052236,SOX10,True
ENSG00000100146|SOX10|62a413a,ENSMMUG00000052236,SOX10,True
ENSG00000100146|SOX10|8fdb8aa,ENSMMUG00000052236,SOX10,True
ENSG00000100147|CCDC134|1539bec,ENSMMUG00000011531,CCDC134,True
ENSG00000100147|CCDC134|b7b4219,ENSMMUG00000011531,CCDC134,True
ENSG00000100147|CCDC134|fb313d0,ENSMMUG00000011531,CCDC134,True
ENSG00000100150|DEPDC5|ad40103,ENSMMUG00000021727,YWHAH,True
ENSG00000100150|DEPDC5|e32b0ae,ENSMMUG00000021727,YWHAH,True
ENSG00000100150|DEPDC5|f884a5a,ENSMMUG00000021727,YWHAH,True
ENSG00000100151|PICK1|2e79dd5,ENSMMUG00000002697,PICK1,True
ENSG00000100151|PICK1|46fbd6e,ENSMMUG00000002697,PICK1,True
ENSG00000100151|PICK1|b3b9aef,ENSMMUG00000002697,PICK1,True
ENSG00000100154|TTC28|1fc0504,ENSMMUG00000001058,TTC28,True
ENSG00000100154|TTC28|86d3a11,ENSMMUG00000001058,TTC28,True
ENSG00000100154|TTC28|b42bf05,ENSMMUG00000001058,TTC28,True
ENSG00000100156|SLC16A8|410670b,ENSMMUG00000055240,SLC16A8,True
ENSG00000100156|SLC16A8|42c3033,ENSMMUG00000055240,SLC16A8,True
ENSG00000100156|SLC16A8|d3421af,ENSMMUG00000055240,SLC16A8,True
ENSG00000100167|SEPTIN3|147ff31,ENSMMUG00000015139,SEPTIN3,True
ENSG00000100167|SEPTIN3|16b1127,ENSMMUG00000015139,SEPTIN3,True
ENSG00000100167|SEPTIN3|6f40847,ENSMMUG00000015139,SEPTIN3,True
ENSG00000100191|SLC5A4|3573d87,ENSMMUG00000021047,SLC5A4,True
ENSG00000100191|SLC5A4|5d95ef3,ENSMMUG00000021047,SLC5A4,True
ENSG00000100191|SLC5A4|d0e26f3,ENSMMUG00000021047,SLC5A4,True
ENSG00000100197|CYP2D6|177ab72,ENSMMUG00000017962,CYP2D6,True
ENSG00000100201|DDX17|5aa2ea7,ENSMMUG00000004304,DDX17,True
ENSG00000100207|TCF20|51ff726,ENSMMUG00000002656,TCF20,True
ENSG00000100207|TCF20|55e24ac,ENSMMUG00000002656,TCF20,True
ENSG00000100207|TCF20|ce83bd7,ENSMMUG00000002656,TCF20,True
ENSG00000100209|HSCB|0280fde,ENSMMUG00000020489,HSCB,True
ENSG00000100209|HSCB|14ef70b,ENSMMUG00000020489,HSCB,True
ENSG00000100209|HSCB|de573cf,ENSMMUG00000020489,HSCB,True
ENSG00000100216|TOMM22|12486db,ENSMMUG00000000364,TOMM22,True
ENSG00000100216|TOMM22|9140263,ENSMMUG00000000364,TOMM22,True
ENSG00000100216|TOMM22|b2d9e2a,ENSMMUG00000000364,TOMM22,True
ENSG00000100219|XBP1|2c92b0d,ENSMMUG00000007215,XBP1,True
ENSG00000100219|XBP1|3338e52,ENSMMUG00000007215,XBP1,True
ENSG00000100219|XBP1|b43d665,ENSMMUG00000007215,XBP1,True
ENSG00000100220|RTCB|6e62084,ENSMMUG00000006720,RTCB,True
ENSG00000100220|RTCB|8de93ce,ENSMMUG00000006720,RTCB,True
ENSG00000100220|RTCB|c50292f,ENSMMUG00000006720,RTCB,True
ENSG00000100221|JOSD1|b5edb80,ENSMMUG00000021083,JOSD1,True
ENSG00000100221|JOSD1|b760a14,ENSMMUG00000021083,JOSD1,True
ENSG00000100221|JOSD1|ba63848,ENSMMUG00000021083,JOSD1,True
ENSG00000100225|FBXO7|17c7d7d,ENSMMUG00000006728,FBXO7,True
ENSG00000100225|FBXO7|d311ba6,ENSMMUG00000006728,FBXO7,True
ENSG00000100225|FBXO7|da8480f,ENSMMUG00000006728,FBXO7,True
ENSG00000100226|GTPBP1|0f41ff5,ENSMMUG00000007277,GTPBP1,True
ENSG00000100226|GTPBP1|41b1cc2,ENSMMUG00000007277,GTPBP1,True
ENSG00000100226|GTPBP1|a9e15b5,ENSMMUG00000007277,GTPBP1,True
ENSG00000100227|POLDIP3|016c521,ENSMMUG00000047046,POLDIP3,True
ENSG00000100227|POLDIP3|85d202b,ENSMMUG00000047046,POLDIP3,True
ENSG00000100227|POLDIP3|93f407e,ENSMMUG00000047046,POLDIP3,True
ENSG00000100234|TIMP3|63e32b1,ENSMMUG00000062825,TIMP3,True
ENSG00000100234|TIMP3|ec5bc76,ENSMMUG00000062825,TIMP3,True
ENSG00000100234|TIMP3|ef36ca7,ENSMMUG00000062825,TIMP3,True
ENSG00000100241|SBF1|0d43b64,ENSMMUG00000009082,SBF1,True
ENSG00000100241|SBF1|3be9b0b,ENSMMUG00000009082,SBF1,True
ENSG00000100241|SBF1|ee5bef1,ENSMMUG00000009082,SBF1,True
ENSG00000100242|SUN2|229334b,ENSMMUG00000007284,SUN2,True
ENSG00000100242|SUN2|d18c77c,ENSMMUG00000007284,SUN2,True
ENSG00000100242|SUN2|f2ce732,ENSMMUG00000007284,SUN2,True
ENSG00000100249|C22orf31|53062b3,ENSMMUG00000021369,C10H22orf31,True
ENSG00000100249|C22orf31|7cd2724,ENSMMUG00000021369,C10H22orf31,True
ENSG00000100249|C22orf31|cadc515,ENSMMUG00000021369,C10H22orf31,True
ENSG00000100253|MIOX|be0629f,ENSMMUG00000009088,MIOX,True
ENSG00000100253|MIOX|ccd8428,ENSMMUG00000009088,MIOX,True
ENSG00000100253|MIOX|ff2b7e4,ENSMMUG00000009088,MIOX,True
ENSG00000100258|LMF2|47401ca,ENSMMUG00000030970,LMF2,True
ENSG00000100258|LMF2|8471319,ENSMMUG00000030970,LMF2,True
ENSG00000100258|LMF2|92cd0dc,ENSMMUG00000030970,LMF2,True
ENSG00000100263|RHBDD3|1963009,ENSMMUG00000021373,RHBDD3,True
ENSG00000100263|RHBDD3|710869d,ENSMMUG00000021373,RHBDD3,True
ENSG00000100263|RHBDD3|f30b62e,ENSMMUG00000021373,RHBDD3,True
ENSG00000100271|TTLL1|365ff44,ENSMMUG00000008728,TTLL1,True
ENSG00000100271|TTLL1|4e8ee58,ENSMMUG00000008728,TTLL1,True
ENSG00000100271|TTLL1|9d31886,ENSMMUG00000008728,TTLL1,True
ENSG00000100276|RASL10A|0b02c86,ENSMMUG00000050937,RASL10A,True
ENSG00000100276|RASL10A|36bf784,ENSMMUG00000050937,RASL10A,True
ENSG00000100276|RASL10A|6c9a370,ENSMMUG00000050937,RASL10A,True
ENSG00000100280|AP1B1|636e38b,ENSMMUG00000021380,AP1B1,True
ENSG00000100280|AP1B1|7b2665a,ENSMMUG00000021380,AP1B1,True
ENSG00000100280|AP1B1|afec30f,ENSMMUG00000021380,AP1B1,True
ENSG00000100281|HMGXB4|81e5849,ENSMMUG00000012011,HMGXB4,True
ENSG00000100281|HMGXB4|d1e5872,ENSMMUG00000012011,HMGXB4,True
ENSG00000100281|HMGXB4|ee08d42,ENSMMUG00000012011,HMGXB4,True
ENSG00000100285|NEFH|1f67efe,ENSMMUG00000005451,NEFH,True
ENSG00000100285|NEFH|a91a29d,ENSMMUG00000005451,NEFH,True
ENSG00000100288|CHKB|7c1daa4,ENSMMUG00000057498,CHKB,True
ENSG00000100288|CHKB|aefb725,ENSMMUG00000057498,CHKB,True
ENSG00000100288|CHKB|e130221,ENSMMUG00000057498,CHKB,True
ENSG00000100292|HMOX1|11c9de7,ENSMMUG00000007221,HMOX1,True
ENSG00000100292|HMOX1|50a7a3f,ENSMMUG00000007221,HMOX1,True
ENSG00000100292|HMOX1|522f15a,ENSMMUG00000007221,HMOX1,True
ENSG00000100294|MCAT|23c0f63,ENSMMUG00000004740,MCAT,True
ENSG00000100294|MCAT|3a9a220,ENSMMUG00000004740,MCAT,True
ENSG00000100294|MCAT|d9e6670,ENSMMUG00000004740,MCAT,True
ENSG00000100296|THOC5|3616ede,ENSMMUG00000023552,THOC5,True
ENSG00000100296|THOC5|54e4280,ENSMMUG00000023552,THOC5,True
ENSG00000100296|THOC5|cb592e5,ENSMMUG00000023552,THOC5,True
ENSG00000100297|MCM5|2ec83bb,ENSMMUG00000021054,MCM5,True
ENSG00000100297|MCM5|72c505b,ENSMMUG00000021054,MCM5,True
ENSG00000100297|MCM5|80cac8b,ENSMMUG00000021054,MCM5,True
ENSG00000100299|ARSA|7f6ff82,ENSMMUG00000016274,ARSA,True
ENSG00000100299|ARSA|7f9358e,ENSMMUG00000016274,ARSA,True
ENSG00000100299|ARSA|9dbd47c,ENSMMUG00000016274,ARSA,True
ENSG00000100300|TSPO|019340a,ENSMMUG00000006058,TSPO,True
ENSG00000100300|TSPO|2a6eb6c,ENSMMUG00000006058,TSPO,True
ENSG00000100300|TSPO|7db8eb9,ENSMMUG00000006058,TSPO,True
ENSG00000100304|TTLL12|47c3a18,ENSMMUG00000006059,TTLL12,True
ENSG00000100304|TTLL12|7e39775,ENSMMUG00000006059,TTLL12,True
ENSG00000100304|TTLL12|81b3c09,ENSMMUG00000006059,TTLL12,True
ENSG00000100307|CBX7|22ce856,ENSMMUG00000007845,CBX7,True
ENSG00000100307|CBX7|48188fc,ENSMMUG00000007845,CBX7,True
ENSG00000100307|CBX7|9e2bb4d,ENSMMUG00000007845,CBX7,True
ENSG00000100311|PDGFB|1e0c8a2,ENSMMUG00000002739,PDGFB,True
ENSG00000100311|PDGFB|7687bc1,ENSMMUG00000002739,PDGFB,True
ENSG00000100311|PDGFB|81dada3,ENSMMUG00000002739,PDGFB,True
ENSG00000100314|CABP7|0017641,ENSMMUG00000040034,CABP7,True
ENSG00000100314|CABP7|218fbe3,ENSMMUG00000040034,CABP7,True
ENSG00000100314|CABP7|cc6ac83,ENSMMUG00000040034,CABP7,True
ENSG00000100319|ZMAT5|16c1f36,ENSMMUG00000064854,ZMAT5,True
ENSG00000100319|ZMAT5|418af3a,ENSMMUG00000064854,ZMAT5,True
ENSG00000100319|ZMAT5|7af873b,ENSMMUG00000064854,ZMAT5,True
ENSG00000100320|RBFOX2|862f478,ENSMMUG00000014010,RBFOX2,True
ENSG00000100320|RBFOX2|9892abe,ENSMMUG00000014010,RBFOX2,True
ENSG00000100320|RBFOX2|f669317,ENSMMUG00000014010,RBFOX2,True
ENSG00000100324|TAB1|bb2cca0,ENSMMUG00000012103,TAB1,True
ENSG00000100324|TAB1|f053a83,ENSMMUG00000012103,TAB1,True
ENSG00000100324|TAB1|fcabc5f,ENSMMUG00000012103,TAB1,True
ENSG00000100325|ASCC2|5200835,ENSMMUG00000001675,ASCC2,True
ENSG00000100325|ASCC2|52281d8,ENSMMUG00000001675,ASCC2,True
ENSG00000100325|ASCC2|e2c26de,ENSMMUG00000001675,ASCC2,True
ENSG00000100330|MTMR3|26193c1,ENSMMUG00000022236,MTMR3,True
ENSG00000100330|MTMR3|8151ffa,ENSMMUG00000022236,MTMR3,True
ENSG00000100330|MTMR3|b083a3a,ENSMMUG00000022236,MTMR3,True
ENSG00000100341|PNPLA5|75b71a2,ENSMMUG00000002020,PNPLA5,True
ENSG00000100341|PNPLA5|9091c78,ENSMMUG00000002020,PNPLA5,True
ENSG00000100341|PNPLA5|fac64ca,ENSMMUG00000002020,PNPLA5,True
ENSG00000100344|PNPLA3|9738f12,ENSMMUG00000016698,PNPLA3,True
ENSG00000100344|PNPLA3|97ab96b,ENSMMUG00000016698,PNPLA3,True
ENSG00000100344|PNPLA3|b5cd812,ENSMMUG00000016698,PNPLA3,True
ENSG00000100345|MYH9|1f02a4e,ENSMMUG00000006101,MYH9,True
ENSG00000100347|SAMM50|0f67fe7,ENSMMUG00000015446,SAMM50,True
ENSG00000100347|SAMM50|11607df,ENSMMUG00000015446,SAMM50,True
ENSG00000100347|SAMM50|c64e71b,ENSMMUG00000015446,SAMM50,True
ENSG00000100348|TXN2|6a37f60,ENSMMUG00000031300,TXN2,True
ENSG00000100348|TXN2|df99965,ENSMMUG00000031300,TXN2,True
ENSG00000100348|TXN2|e8f706b,ENSMMUG00000031300,TXN2,True
ENSG00000100350|FOXRED2|297da93,ENSMMUG00000012751,FOXRED2,True
ENSG00000100350|FOXRED2|b6dd645,ENSMMUG00000012751,FOXRED2,True
ENSG00000100350|FOXRED2|df3e53a,ENSMMUG00000012751,FOXRED2,True
ENSG00000100351|GRAP2|8ffdec1,ENSMMUG00000004880,GRAP2,True
ENSG00000100351|GRAP2|cbedf02,ENSMMUG00000004880,GRAP2,True
ENSG00000100351|GRAP2|e0b27e3,ENSMMUG00000004880,GRAP2,True
ENSG00000100353|EIF3D|f1086f8,ENSMMUG00000012754,EIF3D,True
ENSG00000100354|TNRC6B|02e2cfb,ENSMMUG00000021345,TNRC6B,True
ENSG00000100354|TNRC6B|e5397ff,ENSMMUG00000021345,TNRC6B,True
ENSG00000100354|TNRC6B|e850c17,ENSMMUG00000021345,TNRC6B,True
ENSG00000100359|SGSM3|05accc6,ENSMMUG00000008135,SGSM3,True
ENSG00000100359|SGSM3|3eea67e,ENSMMUG00000008135,SGSM3,True
ENSG00000100359|SGSM3|e0b0f4b,ENSMMUG00000008135,SGSM3,True
ENSG00000100360|IFT27|1ea2118,ENSMMUG00000008775,IFT27,True
ENSG00000100360|IFT27|7bd3650,ENSMMUG00000008775,IFT27,True
ENSG00000100360|IFT27|ffd5ed6,ENSMMUG00000008775,IFT27,True
ENSG00000100362|PVALB|43548f2,ENSMMUG00000008778,PVALB,True
ENSG00000100362|PVALB|4b83571,ENSMMUG00000008778,PVALB,True
ENSG00000100362|PVALB|5363e6f,ENSMMUG00000008778,PVALB,True
ENSG00000100364|KIAA0930|31dd808,ENSMMUG00000004131,KIAA0930,True
ENSG00000100364|KIAA0930|85a4547,ENSMMUG00000004131,KIAA0930,True
ENSG00000100364|KIAA0930|c618c6e,ENSMMUG00000004131,KIAA0930,True
ENSG00000100364|KIAA0930|ca5e912,ENSMMUG00000004131,KIAA0930,True
ENSG00000100365|NCF4|3b8833c,ENSMMUG00000008160,NCF4,True
ENSG00000100365|NCF4|95534c7,ENSMMUG00000008160,NCF4,True
ENSG00000100365|NCF4|98bd015,ENSMMUG00000008160,NCF4,True
ENSG00000100368|CSF2RB|75db8f3,ENSMMUG00000012351,CSF2RB,True
ENSG00000100368|CSF2RB|7778a70,ENSMMUG00000012351,CSF2RB,True
ENSG00000100368|CSF2RB|b9ec5c4,ENSMMUG00000012351,CSF2RB,True
ENSG00000100372|SLC25A17|1018109,ENSMMUG00000008106,SLC25A17,True
ENSG00000100372|SLC25A17|2d54a3a,ENSMMUG00000008106,SLC25A17,True
ENSG00000100372|SLC25A17|2fd09a3,ENSMMUG00000008106,SLC25A17,True
ENSG00000100379|KCTD17|0a6b82a,ENSMMUG00000000149,KCTD17,True
ENSG00000100379|KCTD17|0bba01f,ENSMMUG00000000149,KCTD17,True
ENSG00000100379|KCTD17|a7871eb,ENSMMUG00000000149,KCTD17,True
ENSG00000100380|ST13|5114a18,ENSMMUG00000019118,ST13,True
ENSG00000100385|IL2RB|9704397,ENSMMUG00000005417,IL2RB,True
ENSG00000100385|IL2RB|e31305c,ENSMMUG00000005417,IL2RB,True
ENSG00000100385|IL2RB|e81498e,ENSMMUG00000005417,IL2RB,True
ENSG00000100387|RBX1|7648eca,ENSMMUG00000047625,RBX1,True
ENSG00000100393|EP300|7f7265c,ENSMMUG00000000893,EP300,True
ENSG00000100393|EP300|80546c3,ENSMMUG00000000893,EP300,True
ENSG00000100393|EP300|8fed94d,ENSMMUG00000000893,EP300,True
ENSG00000100395|L3MBTL2|0d880c1,ENSMMUG00000014164,L3MBTL2,True
ENSG00000100395|L3MBTL2|57576a9,ENSMMUG00000014164,L3MBTL2,True
ENSG00000100395|L3MBTL2|74b0022,ENSMMUG00000014164,L3MBTL2,True
ENSG00000100399|CHADL|142d460,ENSMMUG00000014165,CHADL,True
ENSG00000100399|CHADL|fd30171,ENSMMUG00000014165,CHADL,True
ENSG00000100401|RANGAP1|6cb1652,ENSMMUG00000014166,RANGAP1,True
ENSG00000100401|RANGAP1|aea25c4,ENSMMUG00000014166,RANGAP1,True
ENSG00000100401|RANGAP1|dc2642d,ENSMMUG00000014166,RANGAP1,True
ENSG00000100403|ZC3H7B|0b4d6e8,ENSMMUG00000005219,ZC3H7B,True
ENSG00000100403|ZC3H7B|1f7dd16,ENSMMUG00000005219,ZC3H7B,True
ENSG00000100403|ZC3H7B|3215cdf,ENSMMUG00000005219,ZC3H7B,True
ENSG00000100410|PHF5A|1daa2cb,ENSMMUG00000065330,PHF5A,True
ENSG00000100410|PHF5A|2bec13b,ENSMMUG00000065330,PHF5A,True
ENSG00000100410|PHF5A|ed4043a,ENSMMUG00000065330,PHF5A,True
ENSG00000100413|POLR3H|dd1be31,ENSMMUG00000001459,POLR3H,True
